bds,ba,sqft,address,zip_code,built_year,heating,cooling,parking,appliances,sold_time,sold_price,list_time,list_price,listing_sold_time_diff,sold_year,sold_month,sold_day,price_percent_change,view_city,view_mountain,view_park,view_water,type_Apartment,type_Condo,type_Multiple Occupancy,type_Other,type_Residential,type_Single Family,type_Townhouse,type_Vacant Land
1,1,680,140 E 63rd St APT 7F,10065,1927,Forced air,Central,"None, Covered","Appliances included: Dishwasher, Dryer, Washer",2020-02-11 00:00:00,1200000,2018-04-05 00:00:00,1450000,677,2020,2,11,-0.1724137931034483,0,0,0,0,0,0,1,0,0,0,0,0
,,782,188 E 64th St APT 2303,10065,1987,,,0 spaces,,2020-02-04 00:00:00,1150000,,,,2020,2,4,,0,0,0,0,0,1,0,0,0,0,0,0
4,3,1800,150 E 77th St APT 12A,10075,1959,,,Covered,Appliances included: Dishwasher,2020-12-30 00:00:00,2500000,2020-08-11 00:00:00,2595000,141,2020,12,30,-0.036608863198458574,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1266,440 E 79th St,10075,1956,,,"Garage, Garage - Attached, Covered",Appliances included: Dishwasher,2020-12-14 00:00:00,380000,2018-06-21 00:00:00,750000,907,2020,12,14,-0.49333333333333335,1,0,0,0,0,1,0,0,0,0,0,0
,,772,460 E 79th St APT 7G,10075,1960,,,0 spaces,,2020-12-07 00:00:00,10,,,,2020,12,7,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,333 E 79th St APT 7W,10075,1963,,,0 spaces,"Appliances included: Dryer, Washer",2020-11-24 00:00:00,620000,2014-04-23 00:00:00,625000,2407,2020,11,24,-0.008,0,0,0,0,0,1,0,0,0,0,0,0
,1,525,61 E 77th St APT 6B,10075,1920,,,0 spaces,Appliances included: Dishwasher,2020-11-11 00:00:00,300000,2014-10-01 00:00:00,590000,2233,2020,11,11,-0.4915254237288136,0,0,0,0,0,0,1,0,0,0,0,0
,,,516 E 78th St APT 4D,10075,,,,0 spaces,,2020-10-29 00:00:00,420000,,,,2020,10,29,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,440 E 79th St APT 8C,10075,1956,,,0 spaces,,2020-09-23 00:00:00,642500,2019-07-08 00:00:00,835000,443,2020,9,23,-0.23053892215568864,0,0,0,0,0,1,0,0,0,0,0,0
1,1,627,345 E 80th St APT 12H,10075,1973,Forced air,Central,None,Appliances included: Dishwasher,2020-09-07 00:00:00,801362,2020-06-16 00:00:00,800000,83,2020,9,7,0.0017025,0,0,0,0,0,0,1,0,0,0,0,0
1,1,82608,330-332 E 79th St,10075,1941,Forced air,,0 spaces,,2020-08-13 00:00:00,725000,2012-06-03 00:00:00,599000,2993,2020,8,13,0.21035058430717862,0,0,0,0,0,1,0,0,0,0,0,0
,,,229 E 79th St APT 7E,10075,1930,,,0 spaces,,2020-07-20 00:00:00,715000,,,,2020,7,20,,0,0,0,0,0,1,0,0,0,0,0,0
,1,400,415 E 80th St APT 3H,10075,1959,,,0 spaces,Appliances included: Dishwasher,2020-07-16 00:00:00,297500,2019-09-25 00:00:00,329000,295,2020,7,16,-0.09574468085106383,0,0,0,0,0,1,0,0,0,0,0,0
,1,42570,415-419 E 80th St,10075,1959,Forced air,Central,0 spaces,Appliances included: Refrigerator,2020-07-16 00:00:00,297500,2012-11-18 00:00:00,270000,2797,2020,7,16,0.10185185185185185,0,0,0,0,1,0,0,0,0,0,0,0
2,2,1324,215 E 80th St APT 2D,10075,1963,,Central,0 spaces,Other interior features,2020-07-13 00:00:00,1450000,2019-07-06 00:00:00,1925000,373,2020,7,13,-0.24675324675324675,0,0,0,0,0,1,0,0,0,0,0,0
,1,59488,225 E 79th St,10075,1929,"Forced air, Gas",Central,0 spaces,"Appliances included: Dishwasher, Microwave, Range / Oven, Refrigerator",2020-07-07 00:00:00,305550,,,,2020,7,7,,0,0,0,0,0,1,0,0,0,0,0,0
,,,201 E 79th St APT 15D,10075,1963,,,0 spaces,,2020-06-28 00:00:00,1425000,,,,2020,6,28,,0,0,0,0,0,1,0,0,0,0,0,0
3,,,969 5th Ave FLOOR 15,10075,1926,,,0 spaces,,2020-06-08 00:00:00,4000000,,,,2020,6,8,,0,0,0,0,0,1,0,0,0,0,0,0
3,2,,440 E 79th St #4FG,10075,1956,,,Garage - Attached,"Appliances included: Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",2020-06-02 00:00:00,1995000,2019-05-13 00:00:00,2195000,386,2020,6,2,-0.09111617312072894,0,0,0,0,0,0,0,0,0,1,0,0
1,1,700,221 E 78th St APT 5J,10075,1954,,,0 spaces,,2020-05-28 00:00:00,505000,2019-07-30 00:00:00,549000,303,2020,5,28,-0.08014571948998178,0,0,0,0,0,1,0,0,0,0,0,0
3,3,,969 5th Ave #15,10075,1926,,,0 spaces,,2020-05-20 00:00:00,4000000,2019-12-12 00:00:00,4950000,160,2020,5,20,-0.1919191919191919,0,0,0,0,0,1,0,0,0,0,0,0
5,4,,888 Park Ave APT 9B,10075,1926,,,0 spaces,,2020-03-29 00:00:00,8000000,,,,2020,3,29,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,565,301 E 79th St APT 3N,10075,1974,,,0 spaces,,2020-03-23 00:00:00,740000,2019-10-22 00:00:00,799000,153,2020,3,23,-0.07384230287859825,0,0,0,0,0,1,0,0,0,0,0,0
3,2,,175 E 79th St APT 5B,10075,1929,,,Covered,"Appliances included: Dryer, Washer",2020-03-15 00:00:00,1947500,2019-05-30 00:00:00,2200000,290,2020,3,15,-0.11477272727272728,1,0,0,0,0,1,0,0,0,0,0,0
3,3,,50 E 79th St APT 18B,10075,1958,,,0 spaces,"Appliances included: Dryer, Washer",2020-03-01 00:00:00,2969010,2019-04-23 00:00:00,4700000,313,2020,3,1,-0.3682957446808511,0,0,0,0,0,1,0,0,0,0,0,0
1,1,735,345 E 80th St APT 14J,10075,1973,,Central,0 spaces,Other interior features,2020-03-01 00:00:00,865000,2019-07-07 00:00:00,965000,238,2020,3,1,-0.10362694300518134,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,425 E 79th St APT 11J,10075,1955,,,0 spaces,,2020-02-26 00:00:00,740000,,,,2020,2,26,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,850,1402 3rd Ave #24C,10075,1973,,,0 spaces,,2020-02-13 00:00:00,900000,2019-09-18 00:00:00,935000,148,2020,2,13,-0.0374331550802139,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,51 E 78th St #3AD,10075,1920,,,0 spaces,,2020-02-09 00:00:00,1350000,,,,2020,2,9,,0,0,0,0,0,1,0,0,0,0,0,0
5,7,,895 Park Ave,10075,1930,,,0 spaces,,2020-01-30 00:00:00,12250000,,,,2020,1,30,,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1363,900 Park Ave APT 5A,10075,1973,,,0 spaces,,2020-01-27 00:00:00,2265000,2019-04-09 00:00:00,2750000,293,2020,1,27,-0.17636363636363636,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,334 E 77th St APT 15,10075,1883,,,0 spaces,,2020-01-15 00:00:00,420000,,,,2020,1,15,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,750,345 E 93rd St APT 17G,10128,1975,Electric,"Zoned, Wall Unit(s)","Garage, Public Parking, Underground",,2020-12-15 00:00:00,575000,2020-09-02 00:00:00,580000,104,2020,12,15,-0.008620689655172414,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1600,65 E 96th St APT 10A,10128,1924,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2021-01-03 00:00:00,2200000,2019-08-16 00:00:00,2695000,506,2021,1,3,-0.1836734693877551,0,0,0,0,0,1,0,0,0,0,0,0
1,1,600,321 E 89th St,10128,1950,Forced air,"Central, Other",Garage - Attached,,2020-12-28 00:00:00,400000,2013-03-13 00:00:00,275000,2847,2020,12,28,0.45454545454545453,0,0,0,0,1,0,0,0,0,0,0,0
,,69924,302 E 96th St #603,10128,2017,,,0 spaces,,2020-12-21 00:00:00,30410547,,,,2020,12,21,,0,0,0,0,0,1,0,0,0,0,0,0
,,69924,302 E 96th St #1501,10128,2017,,,0 spaces,,2020-12-21 00:00:00,30410547,,,,2020,12,21,,0,0,0,0,0,1,0,0,0,0,0,0
,,69924,302 E 96th St #1302,10128,2017,,,0 spaces,,2020-12-21 00:00:00,30410547,,,,2020,12,21,,0,0,0,0,0,1,0,0,0,0,0,0
,,69924,302 E 96th St PENTHOUSE 5,10128,2017,,,0 spaces,,2020-12-21 00:00:00,30410547,,,,2020,12,21,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,522,302 E 96th St #901,10128,2018,,Central,0 spaces,Other interior features,2020-12-21 00:00:00,30410547,2020-09-24 00:00:00,991700,88,2020,12,21,29.665067056569526,0,0,0,0,0,1,0,0,0,0,0,0
1,2,12778,170 E 92nd St,10128,1920,,,0 spaces,Other interior features,2020-12-17 00:00:00,770000,,,,2020,12,17,,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1025,1725 York Ave APT 7C,10128,1971,Gas,,Covered,,2020-12-17 00:00:00,999000,2020-09-05 00:00:00,1100000,103,2020,12,17,-0.09181818181818181,1,0,0,1,0,1,0,0,0,0,0,0
1,1,700,11 E 87th St APT 3E,10128,1954,,,0 spaces,,2020-12-15 00:00:00,575000,2019-09-17 00:00:00,725000,455,2020,12,15,-0.20689655172413793,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1130,1235 Park Ave #4D,10128,1928,,,0 spaces,,2020-12-09 00:00:00,1476000,2020-07-30 00:00:00,1750000,132,2020,12,9,-0.15657142857142858,0,0,0,0,0,1,0,0,0,0,0,0
1,1,10715,215 E 88th St,10128,1920,Forced air,,0 spaces,,2020-12-07 00:00:00,385000,2009-12-14 00:00:00,360000,4011,2020,12,7,0.06944444444444445,0,0,0,0,1,0,0,0,0,0,0,0
1,2,872,170 E 87th St APT E10C,10128,1991,,,Covered,Appliances included: Dishwasher,2020-11-26 00:00:00,948000,2020-03-09 00:00:00,1100000,262,2020,11,26,-0.13818181818181818,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,130 E 94th St APT 2E,10128,1923,,,0 spaces,Appliances included: Dishwasher,2020-11-23 00:00:00,785000,2020-07-17 00:00:00,849000,129,2020,11,23,-0.07538280329799764,0,0,0,0,0,1,0,0,0,0,0,0
,,69924,302 E 96th St #1301,10128,2017,,,0 spaces,,2020-11-18 00:00:00,972428,,,,2020,11,18,,0,0,0,0,0,1,0,0,0,0,0,0
3,2,112398,1349 Lexington Ave,10128,1922,Forced air,,0 spaces,,2020-11-17 00:00:00,1562500,2018-07-16 00:00:00,1995000,855,2020,11,17,-0.21679197994987467,1,0,0,0,0,1,0,0,0,0,0,0
3,3,207542,1111 Park Ave APT 5E,10128,1925,,,Covered,,2020-11-16 00:00:00,2900000,2020-01-15 00:00:00,3700000,306,2020,11,16,-0.21621621621621623,0,0,0,0,0,1,0,0,0,0,0,0
,1,510,200 E 94th St APT 605,10128,1986,,,0 spaces,,2020-11-05 00:00:00,731193,2020-02-25 00:00:00,799500,254,2020,11,5,-0.08543714821763602,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,1111 Park Ave #13J,10128,1925,,,0 spaces,,2020-11-03 00:00:00,711110,,,,2020,11,3,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,108 E 91st St #7D-7D-7D,10128,1928,,,0 spaces,,2020-10-19 00:00:00,440000,,,,2020,10,19,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1076,200 E 94th St APT 1015,10128,1986,,,0 spaces,"Appliances included: Dryer, Washer",2020-10-14 00:00:00,1565000,2020-01-30 00:00:00,1695000,258,2020,10,14,-0.07669616519174041,0,0,0,0,0,1,0,0,0,0,0,0
,,,407 E 91st St APT 3F,10128,1901,,,0 spaces,,2020-10-14 00:00:00,605475,,,,2020,10,14,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,844,402 E 90th St APT 2F,10128,1910,,Central,0 spaces,Other interior features,2020-10-13 00:00:00,740000,2020-01-06 00:00:00,795000,281,2020,10,13,-0.06918238993710692,0,0,0,0,0,1,0,0,0,0,0,0
2,2,166742,1150-1156 Park Ave,10128,1940,,,0 spaces,,2020-09-23 00:00:00,2250000,2013-07-01 00:00:00,2275000,2641,2020,9,23,-0.01098901098901099,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,235 E 87th St APT 3C,10128,1962,Forced air,Other,Garage - Attached,Appliances included: Dishwasher,2020-09-15 00:00:00,1210000,,,,2020,9,15,,0,0,0,0,0,0,1,0,0,0,0,0
1,1,10340,244 E 90th St,10128,1910,,,0 spaces,,2020-09-08 00:00:00,325000,,,,2020,9,8,,0,0,0,0,0,1,0,0,0,0,0,0
,1,8590,419 E 87th St,10128,1920,Gas,,0 spaces,,2020-09-03 00:00:00,310000,,,,2020,9,3,,0,0,0,0,0,0,1,0,0,0,0,0
,,,12 E 88th St APT 7E,10128,,,,0 spaces,,2020-08-12 00:00:00,718884,,,,2020,8,12,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,312 E 89th St APT 5B,10128,1960,,,Covered,Appliances included: Dishwasher,2020-08-11 00:00:00,340000,2020-01-20 00:00:00,355000,204,2020,8,11,-0.04225352112676056,1,0,0,0,0,1,0,0,0,0,0,0
1,1,9165,312 E 89th St,10128,1960,,,0 spaces,Appliances included: Dishwasher,2020-08-11 00:00:00,340000,,,,2020,8,11,,0,0,0,0,0,0,1,0,0,0,0,0
2,2,,19 E 95th St APT 4R,10128,1921,,,Covered,,2020-08-02 00:00:00,1050000,2020-01-20 00:00:00,1250000,195,2020,8,2,-0.16,0,0,0,0,0,1,0,0,0,0,0,0
4,3,,1100 Park Ave #16B,10128,1930,,Central,0 spaces,"Appliances included: Dryer, Freezer, Range / Oven, Refrigerator, Washer",2020-07-28 00:00:00,6750000,2020-05-26 00:00:00,6950000,63,2020,7,28,-0.02877697841726619,0,0,0,0,0,1,0,0,0,0,0,0
1,,950,153 E 87th St APT 4D,10128,1928,,,0 spaces,Appliances included: Dishwasher,2020-07-13 00:00:00,10,,,,2020,7,13,,0,0,0,0,0,0,1,0,0,0,0,0
3,2,163969,1150 5th Ave #7E,10128,1923,,,Covered,"Appliances included: Dishwasher, Dryer, Washer",2020-07-12 00:00:00,2204000,2018-03-25 00:00:00,2375000,840,2020,7,12,-0.072,0,0,0,0,0,1,0,0,0,0,0,0
,,169507,1681-1689 2nd Ave,10128,1966,,,"Garage, Garage - Attached, Covered",,2020-07-06 00:00:00,565000,,,,2020,7,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,515 E 88th St #3N,10128,1920,,,0 spaces,,2020-06-30 00:00:00,100000,,,,2020,6,30,,0,0,0,0,0,1,0,0,0,0,0,0
,1,425,220 E 87th St APT 5E,10128,1960,,,0 spaces,,2020-06-30 00:00:00,305000,2019-11-07 00:00:00,349000,236,2020,6,30,-0.12607449856733524,0,0,0,0,0,1,0,0,0,0,0,0
5,6,,139 E 94th St #4AB,10128,1928,,,0 spaces,"Appliances included: Dishwasher, Dryer, Freezer, Range / Oven, Refrigerator, Washer",2020-06-29 00:00:00,4125000,,,,2020,6,29,,1,0,0,0,0,1,0,0,0,0,0,0
,,9165,312 E 89th St APT 5B,10128,1960,,,0 spaces,,2020-06-28 00:00:00,340000,,,,2020,6,28,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,321 E 89th St APT 5A,10128,1950,,,0 spaces,,2020-06-28 00:00:00,295000,,,,2020,6,28,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1037,389 E 89th St APT 5A,10128,2002,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-06-25 00:00:00,1316527,2019-09-05 00:00:00,1440000,294,2020,6,25,-0.08574513888888889,0,0,0,0,0,1,0,0,0,0,0,0
3,3,1959,200 E 95th St #14C,10128,2017,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-06-23 00:00:00,4001825,2019-08-29 00:00:00,4324000,299,2020,6,23,-0.07450855689176689,0,0,0,0,0,1,0,0,0,0,0,0
1,1,600,170 E 94th St APT 6C,10128,1928,,,0 spaces,,2020-06-22 00:00:00,546500,,,,2020,6,22,,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1700,141 E 88th St APT 8A,10128,1927,,Central,0 spaces,Other interior features,2020-06-09 00:00:00,2890000,2020-01-26 00:00:00,2890000,135,2020,6,9,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,200 E 90th St APT 18E,10128,1980,Forced air,Central,Garage - Attached,"Appliances included: Dryer, Washer",2020-06-08 00:00:00,1190000,2019-05-16 00:00:00,1295000,389,2020,6,8,-0.08108108108108109,0,0,0,0,1,0,0,0,0,0,0,0
,1,,160 E 91st St APT 6J,10128,1941,,,0 spaces,,2020-06-03 00:00:00,290000,,,,2020,6,3,,0,0,0,0,0,1,0,0,0,0,0,0
,,69924,302 E 96th St #1002,10128,2017,,,0 spaces,,2020-06-03 00:00:00,1705569,,,,2020,6,3,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,302 E 88th St APT 4E,10128,1957,,,Garage - Attached,,2020-05-12 00:00:00,412000,2019-02-25 00:00:00,435000,442,2020,5,12,-0.052873563218390804,0,0,0,0,0,1,0,0,0,0,0,0
1,1,913,212 E 95th St APT 7C,10128,2007,,None,None,Other interior features,2020-05-05 00:00:00,980000,2019-09-19 00:00:00,1095000,229,2020,5,5,-0.1050228310502283,0,0,0,0,0,0,1,0,0,0,0,0
1,1,,439 E 88th St #A,10128,1915,,,0 spaces,,2020-03-29 00:00:00,640000,2019-11-07 00:00:00,649000,143,2020,3,29,-0.01386748844375963,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1009,389 E 89th St APT 6E,10128,2002,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-03-18 00:00:00,1300000,2019-06-24 00:00:00,1450000,268,2020,3,18,-0.10344827586206896,0,0,0,0,0,1,0,0,0,0,0,0
,,,1725 York Ave APT 32D,10128,1971,,,0 spaces,,2020-03-11 00:00:00,10,,,,2020,3,11,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,235 E 87th St APT 3J,10128,1962,,Central,0 spaces,Appliances included: Dishwasher,2020-03-03 00:00:00,865000,2019-09-04 00:00:00,879000,181,2020,3,3,-0.015927189988623434,0,0,0,0,0,1,0,0,0,0,0,0
1,1,589,400 E 90th St APT 11B,10128,1999,,,Garage - Detached,,2020-02-20 00:00:00,680000,,,,2020,2,20,,0,0,0,0,0,1,0,0,0,0,0,0
3,3,1787,300 E 93rd St APT 36B,10128,1987,,,0 spaces,"Appliances included: Dryer, Washer",2020-02-19 00:00:00,2300000,2017-02-22 00:00:00,2750000,1092,2020,2,19,-0.16363636363636364,0,0,0,0,0,1,0,0,0,0,0,0
,,7602,1082 Park Ave LOBBY 1,10128,,,,0 spaces,,2020-02-04 00:00:00,1350000,,,,2020,2,4,,0,0,0,0,0,1,0,0,0,0,0,0
5,8,12173,15 E 90th St,10128,1899,,,Covered,"Appliances included: Dryer, Washer",2020-02-03 00:00:00,14300000,2016-04-05 00:00:00,32500000,1399,2020,2,3,-0.56,0,0,0,0,0,0,0,0,0,0,1,0
,,,224 E 95th St APT 4A,10128,1910,,,0 spaces,,2020-01-23 00:00:00,458400,,,,2020,1,23,,0,0,0,0,0,1,0,0,0,0,0,0
,,973,245 E 93rd St APT 16J,10128,1985,,,0 spaces,,2020-01-21 00:00:00,3245000,,,,2020,1,21,,0,0,0,0,0,1,0,0,0,0,0,0
,,1357,245 E 93rd St APT 16H,10128,1985,,,0 spaces,,2020-01-21 00:00:00,3245000,,,,2020,1,21,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,1088 Park Ave #2A,10128,1925,,,Covered,"Appliances included: Dryer, Washer",2020-01-14 00:00:00,2560000,2019-09-20 00:00:00,2625000,116,2020,1,14,-0.024761904761904763,0,0,0,0,0,1,0,0,0,0,0,0
,,49555,115 E 90th St #2B,10128,1923,,,0 spaces,,2020-01-13 00:00:00,1220000,,,,2020,1,13,,0,0,0,0,0,1,0,0,0,0,0,0
2,3,72845,25 W 54th St,10019,1939,,,0 spaces,,2020-11-23 00:00:00,900000,2015-11-20 00:00:00,1990000,1830,2020,11,23,-0.5477386934673367,1,0,0,0,0,1,0,0,0,0,0,0
1,1,914,333 W 56th St APT 6F,10019,1929,Gas,,Covered,Other interior features,2020-01-21 00:00:00,1075000,2019-09-08 00:00:00,1150000,135,2020,1,21,-0.06521739130434782,0,0,0,0,0,1,0,0,0,0,0,0
,,17415,455-457 W 43rd St,10036,1939,,,0 spaces,,2020-09-01 00:00:00,740000,,,,2020,9,1,,0,0,0,0,0,1,0,0,0,0,0,0
,,1210,415 E 37th St APT 28A,10016,1988,,,0 spaces,,2020-12-10 00:00:00,500000,,,,2020,12,10,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,305 E 40th St #8H,10017,1963,,,0 spaces,,2020-03-01 00:00:00,610000,,,,2020,3,1,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,430 E 56th St APT 8A,10022,1955,,,0 spaces,,2021-01-07 00:00:00,340000,,,,2021,1,7,,0,0,0,0,0,1,0,0,0,0,0,0
,,1142,111 Hudson St APT 5A,10013,1910,,,0 spaces,,2021-01-06 00:00:00,6500000,,,,2021,1,6,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,14 Horatio St APT 12C,10014,1960,,,0 spaces,,2020-07-29 00:00:00,800000,,,,2020,7,29,,0,0,0,0,0,1,0,0,0,0,0,0
,,156650,111 4th Ave,10003,1921,,,0 spaces,,2020-07-21 00:00:00,1835000,,,,2020,7,21,,0,0,0,0,0,1,0,0,0,0,0,0
,,,315 E 12th St APT 26,10003,1900,,,0 spaces,,2020-02-03 00:00:00,455000,,,,2020,2,3,,0,0,0,0,0,1,0,0,0,0,0,0
,,,345 W 145th St APT 2C2,10031,1957,,,0 spaces,,2020-07-20 00:00:00,435000,,,,2020,7,20,,0,0,0,0,0,1,0,0,0,0,0,0
3,1,1100,501 W 143rd St APT 43,10031,1920,,,0 spaces,,2020-02-23 00:00:00,400000,,,,2020,2,23,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,714,775 Riverside Dr APT 1L,10032,1920,,,0 spaces,,2020-10-22 00:00:00,465000,2020-02-12 00:00:00,480000,253,2020,10,22,-0.03125,0,0,0,0,0,1,0,0,0,0,0,0
2,1,61356,70 Haven Ave APT 5H,10032,1925,,,0 spaces,Appliances included: Dishwasher,2020-02-25 00:00:00,630000,2019-12-01 00:00:00,649000,86,2020,2,25,-0.029275808936825885,0,0,0,0,0,1,0,0,0,0,0,0
,,581,775 Riverside Dr APT 4A,10032,1920,,,0 spaces,,2020-01-21 00:00:00,435000,,,,2020,1,21,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,870 W 181st St APT 36,10033,1923,,,0 spaces,Appliances included: Dishwasher,2020-03-01 00:00:00,695000,2019-09-30 00:00:00,699000,153,2020,3,1,-0.005722460658082976,0,0,0,0,0,1,0,0,0,0,0,0
,,,720 Fort Washington Ave APT 5F,10040,1939,,,0 spaces,,2020-12-07 00:00:00,7500,,,,2020,12,7,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,645,62 W 62nd St APT 3G,10023,1988,,Central,"None, Garage","Appliances included: Dishwasher, Microwave, Range / Oven, Refrigerator",2020-12-07 00:00:00,975000,2020-09-08 00:00:00,995000,90,2020,12,7,-0.020100502512562814,0,0,0,0,0,1,0,0,0,0,0,0
,1,584,160 W 66th St APT 21C,10023,1989,,,0 spaces,Other interior features,2020-11-03 00:00:00,10,2016-12-18 00:00:00,1100000,1416,2020,11,3,-0.999990909090909,0,0,0,0,0,1,0,0,0,0,0,0
,,182048,65 Central Park W,10023,1929,,,0 spaces,,2020-11-03 00:00:00,1975000,,,,2020,11,3,,0,0,0,0,0,1,0,0,0,0,0,0
,1,562,150 W End Ave APT 8P,10023,1963,,Central,0 spaces,,2020-07-08 00:00:00,472000,2019-07-30 00:00:00,525000,344,2020,7,8,-0.10095238095238095,0,0,0,0,0,1,0,0,0,0,0,0
,,,105 W 73rd St APT 9A,10023,1920,,,0 spaces,,2020-06-23 00:00:00,3204411,,,,2020,6,23,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,1 W 72nd St APT 81,10023,1884,,,0 spaces,,2020-05-06 00:00:00,2200000,,,,2020,5,6,,0,0,0,0,0,1,0,0,0,0,0,0
,1,450,2109 Broadway APT 16104,10023,1902,,Central,Garage - Detached,"Appliances included: Dryer, Washer",2020-05-04 00:00:00,702500,2020-01-20 00:00:00,725000,105,2020,5,4,-0.03103448275862069,0,0,0,0,0,0,1,0,0,0,0,0
,,452258,150 W End Ave APT 29M,10023,1963,,,0 spaces,,2020-05-04 00:00:00,1400000,,,,2020,5,4,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1250,105 W 72nd St APT 5A,10023,1913,,,0 spaces,,2020-04-29 00:00:00,1875000,2020-01-01 00:00:00,1850000,119,2020,4,29,0.013513513513513514,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,11 Riverside Dr APT 13KE,10023,1950,,,0 spaces,,2020-03-12 00:00:00,485000,,,,2020,3,12,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,746,253-263 W 73rd St #2L,10023,1926,,,0 spaces,Appliances included: Dishwasher,2020-03-03 00:00:00,975000,,,,2020,3,3,,0,0,0,0,0,0,1,0,0,0,0,0
,1,452258,150 W End Ave APT 24J,10023,1963,,Central,0 spaces,,2020-02-26 00:00:00,600000,2019-09-13 00:00:00,625000,166,2020,2,26,-0.04,0,0,0,0,0,1,0,0,0,0,0,0
4,3,,101 Central Park #12E,10023,1928,,,0 spaces,Appliances included: Dishwasher,2020-02-20 00:00:00,12700000,2018-04-01 00:00:00,16500000,690,2020,2,20,-0.23030303030303031,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,110 Riverside Dr APT 1J,10024,1929,,,0 spaces,Appliances included: Dishwasher,2020-12-07 00:00:00,660000,2020-08-25 00:00:00,669000,104,2020,12,7,-0.013452914798206279,0,0,1,0,0,1,0,0,0,0,0,0
,,553,203-211 W 81st St #7F,10024,1920,,,0 spaces,,2020-05-13 00:00:00,559900,,,,2020,5,13,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,800,170 W 85th St APT 5WF,10024,1900,,,0 spaces,,2020-05-05 00:00:00,430000,,,,2020,5,5,,0,0,0,0,0,1,0,0,0,0,0,0
3,3,2936,2211 Broadway APT 4F,10024,2008,,Central,0 spaces,Other interior features,2020-03-24 00:00:00,6695000,,,,2020,3,24,,0,0,0,0,0,1,0,0,0,0,0,0
3,3,,211 Central Park #5H,10024,1929,,,0 spaces,,2020-03-12 00:00:00,3500000,,,,2020,3,12,,0,0,0,0,0,1,0,0,0,0,0,0
,1,204463,310 Riverside Dr APT 1506,10025,1929,,,None,,2020-12-07 00:00:00,393737,2020-05-19 00:00:00,410000,202,2020,12,7,-0.03966585365853659,0,0,0,0,0,0,1,0,0,0,0,0
2,1,1050,395 Riverside Dr APT 9G,10025,1929,,,0 spaces,,2020-11-24 00:00:00,1125000,,,,2020,11,24,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,600,50 W 106th St APT 10A,10025,1930,,,0 spaces,,2020-07-21 00:00:00,410000,,,,2020,7,21,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,84612,370 Central Park W,10025,1917,Forced air,Other,0 spaces,Other interior features,2020-07-08 00:00:00,955000,2016-05-20 00:00:00,2300000,1510,2020,7,8,-0.5847826086956521,0,0,1,0,0,1,0,0,0,0,0,0
